rank,file,line,ef,ep,nf,np,tarantula,ochiai,dstar2,text
651,src/bigint.rs,584,0,0,1,2,0.0,0.0,0.0,"*ai = negate_carry(twos_a, &mut carry_xor);"
652,src/bigint.rs,586,0,0,1,2,0.0,0.0,0.0,debug_assert!(carry_a == 0);
653,src/bigint.rs,587,0,0,1,2,0.0,0.0,0.0,} else if b.len() > a.len() {
654,src/bigint.rs,588,0,0,1,2,0.0,0.0,0.0,let extra = &b[a.len()..];
655,src/bigint.rs,589,0,0,1,2,0.0,0.0,0.0,a.extend(extra.iter().map(|&bi| {
656,src/bigint.rs,590,0,0,1,2,0.0,0.0,0.0,let twos_a = !0;
657,src/bigint.rs,591,0,0,1,2,0.0,0.0,0.0,"negate_carry(twos_a ^ bi, &mut carry_xor)"
658,src/bigint.rs,592,0,0,1,2,0.0,0.0,0.0,}));
659,src/bigint.rs,593,0,0,1,2,0.0,0.0,0.0,}
660,src/bigint.rs,594,0,0,1,2,0.0,0.0,0.0,if carry_xor != 0 {
661,src/bigint.rs,596,0,0,1,2,0.0,0.0,0.0,}
662,src/bigint.rs,597,0,0,1,2,0.0,0.0,0.0,}
663,src/bigint.rs,602,0,0,1,2,0.0,0.0,0.0,"fn bitxor_neg_neg(a: &mut Vec<BigDigit>, b: &[BigDigit]) {"
664,src/bigint.rs,603,0,0,1,2,0.0,0.0,0.0,let mut carry_a = 1;
665,src/bigint.rs,604,0,0,1,2,0.0,0.0,0.0,let mut carry_b = 1;
666,src/bigint.rs,605,0,0,1,2,0.0,0.0,0.0,"for (ai, &bi) in a.iter_mut().zip(b.iter()) {"
667,src/bigint.rs,606,0,0,1,2,0.0,0.0,0.0,"let twos_a = negate_carry(*ai, &mut carry_a);"
668,src/bigint.rs,607,0,0,1,2,0.0,0.0,0.0,"let twos_b = negate_carry(bi, &mut carry_b);"
669,src/bigint.rs,610,0,0,1,2,0.0,0.0,0.0,debug_assert!(a.len() > b.len() || carry_a == 0);
670,src/bigint.rs,611,0,0,1,2,0.0,0.0,0.0,debug_assert!(b.len() > a.len() || carry_b == 0);
671,src/bigint.rs,612,0,0,1,2,0.0,0.0,0.0,if a.len() > b.len() {
672,src/bigint.rs,613,0,0,1,2,0.0,0.0,0.0,for ai in a[b.len()..].iter_mut() {
673,src/bigint.rs,614,0,0,1,2,0.0,0.0,0.0,"let twos_a = negate_carry(*ai, &mut carry_a);"
674,src/bigint.rs,615,0,0,1,2,0.0,0.0,0.0,let twos_b = !0;
675,src/bigint.rs,618,0,0,1,2,0.0,0.0,0.0,debug_assert!(carry_a == 0);
676,src/bigint.rs,619,0,0,1,2,0.0,0.0,0.0,} else if b.len() > a.len() {
677,src/bigint.rs,620,0,0,1,2,0.0,0.0,0.0,let extra = &b[a.len()..];
678,src/bigint.rs,621,0,0,1,2,0.0,0.0,0.0,a.extend(extra.iter().map(|&bi| {
679,src/bigint.rs,622,0,0,1,2,0.0,0.0,0.0,let twos_a = !0;
680,src/bigint.rs,623,0,0,1,2,0.0,0.0,0.0,"let twos_b = negate_carry(bi, &mut carry_b);"
681,src/bigint.rs,624,0,0,1,2,0.0,0.0,0.0,twos_a ^ twos_b
682,src/bigint.rs,625,0,0,1,2,0.0,0.0,0.0,}));
683,src/bigint.rs,626,0,0,1,2,0.0,0.0,0.0,debug_assert!(carry_b == 0);
684,src/bigint.rs,627,0,0,1,2,0.0,0.0,0.0,}
685,src/bigint.rs,628,0,0,1,2,0.0,0.0,0.0,}
686,src/bigint.rs,636,0,0,1,2,0.0,0.0,0.0,"fn bitxor(mut self, other: &BigInt) -> BigInt {"
687,src/bigint.rs,637,0,0,1,2,0.0,0.0,0.0,self ^= other;
688,src/bigint.rs,638,0,0,1,2,0.0,0.0,0.0,self
689,src/bigint.rs,639,0,0,1,2,0.0,0.0,0.0,}
690,src/bigint.rs,645,0,0,1,2,0.0,0.0,0.0,"fn bitxor_assign(&mut self, other: &BigInt) {"
691,src/bigint.rs,646,0,0,1,2,0.0,0.0,0.0,"match (self.sign, other.sign) {"
692,src/bigint.rs,647,0,0,1,2,0.0,0.0,0.0,"(_, NoSign) => {}"
693,src/bigint.rs,648,0,0,1,2,0.0,0.0,0.0,"(NoSign, _) => self.assign_from_slice(other.sign, other.digits()),"
694,src/bigint.rs,650,0,0,1,2,0.0,0.0,0.0,self.data ^= &other.data;
695,src/bigint.rs,651,0,0,1,2,0.0,0.0,0.0,if self.data.is_zero() {
696,src/bigint.rs,653,0,0,1,2,0.0,0.0,0.0,}
697,src/bigint.rs,655,0,0,1,2,0.0,0.0,0.0,"(Plus, Minus) => {"
698,src/bigint.rs,656,0,0,1,2,0.0,0.0,0.0,"bitxor_pos_neg(self.digits_mut(), other.digits());"
699,src/bigint.rs,657,0,0,1,2,0.0,0.0,0.0,self.sign = Minus;
700,src/bigint.rs,660,0,0,1,2,0.0,0.0,0.0,"(Minus, Plus) => {"
701,src/bigint.rs,661,0,0,1,2,0.0,0.0,0.0,"bitxor_neg_pos(self.digits_mut(), other.digits());"
702,src/bigint.rs,664,0,0,1,2,0.0,0.0,0.0,"(Minus, Minus) => {"
703,src/bigint.rs,665,0,0,1,2,0.0,0.0,0.0,"bitxor_neg_neg(self.digits_mut(), other.digits());"
704,src/bigint.rs,666,0,0,1,2,0.0,0.0,0.0,self.sign = Plus;
705,src/bigint.rs,670,0,0,1,2,0.0,0.0,0.0,}
706,src/bigint.rs,677,0,0,1,2,0.0,0.0,0.0,"fn from_str(s: &str) -> Result<BigInt, ParseBigIntError> {"
707,src/bigint.rs,678,0,0,1,2,0.0,0.0,0.0,"BigInt::from_str_radix(s, 10)"
708,src/bigint.rs,679,0,0,1,2,0.0,0.0,0.0,}
709,src/bigint.rs,687,0,0,1,2,0.0,0.0,0.0,"fn from_str_radix(mut s: &str, radix: u32) -> Result<BigInt, ParseBigIntError> {"
710,src/bigint.rs,688,0,0,1,2,0.0,0.0,0.0,let sign = if s.starts_with('-') {
711,src/bigint.rs,689,0,0,1,2,0.0,0.0,0.0,let tail = &s[1..];
712,src/bigint.rs,690,0,0,1,2,0.0,0.0,0.0,if !tail.starts_with('+') {
713,src/bigint.rs,691,0,0,1,2,0.0,0.0,0.0,s = tail
714,src/bigint.rs,692,0,0,1,2,0.0,0.0,0.0,}
715,src/bigint.rs,693,0,0,1,2,0.0,0.0,0.0,Minus
716,src/bigint.rs,695,0,0,1,2,0.0,0.0,0.0,Plus
717,src/bigint.rs,697,0,0,1,2,0.0,0.0,0.0,"let bu = try!(BigUint::from_str_radix(s, radix));"
718,src/bigint.rs,698,0,0,1,2,0.0,0.0,0.0,"Ok(BigInt::from_biguint(sign, bu))"
719,src/bigint.rs,699,0,0,1,2,0.0,0.0,0.0,}
720,src/bigint.rs,706,0,0,1,2,0.0,0.0,0.0,"fn shl(mut self, rhs: usize) -> BigInt {"
721,src/bigint.rs,707,0,0,1,2,0.0,0.0,0.0,self <<= rhs;
722,src/bigint.rs,708,0,0,1,2,0.0,0.0,0.0,self
723,src/bigint.rs,709,0,0,1,2,0.0,0.0,0.0,}
724,src/bigint.rs,716,0,0,1,2,0.0,0.0,0.0,"fn shl(self, rhs: usize) -> BigInt {"
725,src/bigint.rs,717,0,0,1,2,0.0,0.0,0.0,"BigInt::from_biguint(self.sign, &self.data << rhs)"
726,src/bigint.rs,718,0,0,1,2,0.0,0.0,0.0,}
727,src/bigint.rs,723,0,0,1,2,0.0,0.0,0.0,"fn shl_assign(&mut self, rhs: usize) {"
728,src/bigint.rs,724,0,0,1,2,0.0,0.0,0.0,self.data <<= rhs;
729,src/bigint.rs,725,0,0,1,2,0.0,0.0,0.0,}
730,src/bigint.rs,730,0,0,1,2,0.0,0.0,0.0,"fn shr_round_down(i: &BigInt, rhs: usize) -> bool {"
731,src/bigint.rs,731,0,0,1,2,0.0,0.0,0.0,i.is_negative()
732,src/bigint.rs,732,0,0,1,2,0.0,0.0,0.0,&& biguint::trailing_zeros(&i.data)
733,src/bigint.rs,733,0,0,1,2,0.0,0.0,0.0,.map(|n| n < rhs)
734,src/bigint.rs,734,0,0,1,2,0.0,0.0,0.0,.unwrap_or(false)
735,src/bigint.rs,735,0,0,1,2,0.0,0.0,0.0,}
736,src/bigint.rs,741,0,0,1,2,0.0,0.0,0.0,"fn shr(mut self, rhs: usize) -> BigInt {"
737,src/bigint.rs,742,0,0,1,2,0.0,0.0,0.0,self >>= rhs;
738,src/bigint.rs,743,0,0,1,2,0.0,0.0,0.0,self
739,src/bigint.rs,744,0,0,1,2,0.0,0.0,0.0,}
740,src/bigint.rs,751,0,0,1,2,0.0,0.0,0.0,"fn shr(self, rhs: usize) -> BigInt {"
741,src/bigint.rs,752,0,0,1,2,0.0,0.0,0.0,"let round_down = shr_round_down(self, rhs);"
742,src/bigint.rs,753,0,0,1,2,0.0,0.0,0.0,let data = &self.data >> rhs;
743,src/bigint.rs,754,0,0,1,2,0.0,0.0,0.0,"BigInt::from_biguint(self.sign, if round_down { data + 1u8 } else { data })"
744,src/bigint.rs,755,0,0,1,2,0.0,0.0,0.0,}
745,src/bigint.rs,760,0,0,1,2,0.0,0.0,0.0,"fn shr_assign(&mut self, rhs: usize) {"
746,src/bigint.rs,761,0,0,1,2,0.0,0.0,0.0,"let round_down = shr_round_down(self, rhs);"
747,src/bigint.rs,762,0,0,1,2,0.0,0.0,0.0,self.data >>= rhs;
748,src/bigint.rs,763,0,0,1,2,0.0,0.0,0.0,if round_down {
749,src/bigint.rs,765,0,0,1,2,0.0,0.0,0.0,} else if self.data.is_zero() {
750,src/bigint.rs,767,0,0,1,2,0.0,0.0,0.0,}
751,src/bigint.rs,768,0,0,1,2,0.0,0.0,0.0,}
752,src/bigint.rs,778,0,0,1,2,0.0,0.0,0.0,fn set_zero(&mut self) {
753,src/bigint.rs,779,0,0,1,2,0.0,0.0,0.0,self.data.set_zero();
754,src/bigint.rs,780,0,0,1,2,0.0,0.0,0.0,self.sign = NoSign;
755,src/bigint.rs,781,0,0,1,2,0.0,0.0,0.0,}
756,src/bigint.rs,784,0,0,1,2,0.0,0.0,0.0,fn is_zero(&self) -> bool {
757,src/bigint.rs,785,0,0,1,2,0.0,0.0,0.0,self.sign == NoSign
758,src/bigint.rs,786,0,0,1,2,0.0,0.0,0.0,}
759,src/bigint.rs,791,0,0,1,2,0.0,0.0,0.0,fn one() -> BigInt {
760,src/bigint.rs,792,0,0,1,2,0.0,0.0,0.0,"BigInt::from_biguint(Plus, One::one())"
761,src/bigint.rs,793,0,0,1,2,0.0,0.0,0.0,}
762,src/bigint.rs,796,0,0,1,2,0.0,0.0,0.0,fn set_one(&mut self) {
763,src/bigint.rs,797,0,0,1,2,0.0,0.0,0.0,self.data.set_one();
764,src/bigint.rs,798,0,0,1,2,0.0,0.0,0.0,self.sign = Plus;
765,src/bigint.rs,799,0,0,1,2,0.0,0.0,0.0,}
766,src/bigint.rs,802,0,0,1,2,0.0,0.0,0.0,fn is_one(&self) -> bool {
767,src/bigint.rs,803,0,0,1,2,0.0,0.0,0.0,self.sign == Plus && self.data.is_one()
768,src/bigint.rs,804,0,0,1,2,0.0,0.0,0.0,}
769,src/bigint.rs,809,0,0,1,2,0.0,0.0,0.0,fn abs(&self) -> BigInt {
770,src/bigint.rs,810,0,0,1,2,0.0,0.0,0.0,match self.sign {
771,src/bigint.rs,811,0,0,1,2,0.0,0.0,0.0,"Plus | NoSign => self.clone(),"
772,src/bigint.rs,812,0,0,1,2,0.0,0.0,0.0,"Minus => BigInt::from_biguint(Plus, self.data.clone()),"
773,src/bigint.rs,814,0,0,1,2,0.0,0.0,0.0,}
774,src/bigint.rs,817,0,0,1,2,0.0,0.0,0.0,"fn abs_sub(&self, other: &BigInt) -> BigInt {"
775,src/bigint.rs,818,0,0,1,2,0.0,0.0,0.0,if *self <= *other {
776,src/bigint.rs,819,0,0,1,2,0.0,0.0,0.0,Zero::zero()
777,src/bigint.rs,821,0,0,1,2,0.0,0.0,0.0,self - other
778,src/bigint.rs,823,0,0,1,2,0.0,0.0,0.0,}
779,src/bigint.rs,826,0,0,1,2,0.0,0.0,0.0,fn signum(&self) -> BigInt {
780,src/bigint.rs,827,0,0,1,2,0.0,0.0,0.0,match self.sign {
781,src/bigint.rs,828,0,0,1,2,0.0,0.0,0.0,"Plus => BigInt::from_biguint(Plus, One::one()),"
782,src/bigint.rs,829,0,0,1,2,0.0,0.0,0.0,"Minus => BigInt::from_biguint(Minus, One::one()),"
783,src/bigint.rs,830,0,0,1,2,0.0,0.0,0.0,"NoSign => Zero::zero(),"
784,src/bigint.rs,832,0,0,1,2,0.0,0.0,0.0,}
785,src/bigint.rs,835,0,0,1,2,0.0,0.0,0.0,fn is_positive(&self) -> bool {
786,src/bigint.rs,836,0,0,1,2,0.0,0.0,0.0,self.sign == Plus
787,src/bigint.rs,837,0,0,1,2,0.0,0.0,0.0,}
788,src/bigint.rs,840,0,0,1,2,0.0,0.0,0.0,fn is_negative(&self) -> bool {
789,src/bigint.rs,841,0,0,1,2,0.0,0.0,0.0,self.sign == Minus
790,src/bigint.rs,842,0,0,1,2,0.0,0.0,0.0,}
791,src/bigint.rs,849,0,0,1,2,0.0,0.0,0.0,"fn powsign<T: Integer>(sign: Sign, other: &T) -> Sign {"
792,src/bigint.rs,850,0,0,1,2,0.0,0.0,0.0,if other.is_zero() {
793,src/bigint.rs,851,0,0,1,2,0.0,0.0,0.0,Plus
794,src/bigint.rs,852,0,0,1,2,0.0,0.0,0.0,} else if sign != Minus {
795,src/bigint.rs,853,0,0,1,2,0.0,0.0,0.0,sign
796,src/bigint.rs,854,0,0,1,2,0.0,0.0,0.0,} else if other.is_odd() {
797,src/bigint.rs,855,0,0,1,2,0.0,0.0,0.0,sign
798,src/bigint.rs,857,0,0,1,2,0.0,0.0,0.0,-sign
799,src/bigint.rs,859,0,0,1,2,0.0,0.0,0.0,}
800,src/bigint.rs,867,0,0,1,2,0.0,0.0,0.0,"fn pow(self, rhs: $T) -> BigInt {"
801,src/bigint.rs,868,0,0,1,2,0.0,0.0,0.0,"BigInt::from_biguint(powsign(self.sign, &rhs), (&self.data).pow(rhs))"
802,src/bigint.rs,869,0,0,1,2,0.0,0.0,0.0,}
803,src/bigint.rs,876,0,0,1,2,0.0,0.0,0.0,"fn pow(self, rhs: &$T) -> BigInt {"
804,src/bigint.rs,877,0,0,1,2,0.0,0.0,0.0,"BigInt::from_biguint(powsign(self.sign, rhs), (&self.data).pow(rhs))"
805,src/bigint.rs,878,0,0,1,2,0.0,0.0,0.0,}
806,src/bigint.rs,894,0,0,1,2,0.0,0.0,0.0,fn i32_abs_as_u32(a: i32) -> u32 {
807,src/bigint.rs,895,0,0,1,2,0.0,0.0,0.0,if a == i32::min_value() {
808,src/bigint.rs,896,0,0,1,2,0.0,0.0,0.0,a as u32
809,src/bigint.rs,898,0,0,1,2,0.0,0.0,0.0,a.abs() as u32
810,src/bigint.rs,900,0,0,1,2,0.0,0.0,0.0,}
811,src/bigint.rs,904,0,0,1,2,0.0,0.0,0.0,fn i64_abs_as_u64(a: i64) -> u64 {
812,src/bigint.rs,905,0,0,1,2,0.0,0.0,0.0,if a == i64::min_value() {
813,src/bigint.rs,906,0,0,1,2,0.0,0.0,0.0,a as u64
814,src/bigint.rs,908,0,0,1,2,0.0,0.0,0.0,a.abs() as u64
815,src/bigint.rs,910,0,0,1,2,0.0,0.0,0.0,}
816,src/bigint.rs,915,0,0,1,2,0.0,0.0,0.0,fn i128_abs_as_u128(a: i128) -> u128 {
817,src/bigint.rs,916,0,0,1,2,0.0,0.0,0.0,if a == i128::min_value() {
818,src/bigint.rs,917,0,0,1,2,0.0,0.0,0.0,a as u128
819,src/bigint.rs,919,0,0,1,2,0.0,0.0,0.0,a.abs() as u128
820,src/bigint.rs,921,0,0,1,2,0.0,0.0,0.0,}
821,src/bigint.rs,947,0,0,1,2,0.0,0.0,0.0,"fn add(self, other: &BigInt) -> BigInt {"
822,src/bigint.rs,948,0,0,1,2,0.0,0.0,0.0,bigint_add!(
823,src/bigint.rs,950,0,0,1,2,0.0,0.0,0.0,"self.clone(),"
824,src/bigint.rs,951,0,0,1,2,0.0,0.0,0.0,"&self.data,"
825,src/bigint.rs,953,0,0,1,2,0.0,0.0,0.0,"other.clone(),"
826,src/bigint.rs,954,0,0,1,2,0.0,0.0,0.0,&other.data
827,src/bigint.rs,956,0,0,1,2,0.0,0.0,0.0,}
828,src/bigint.rs,963,0,0,1,2,0.0,0.0,0.0,"fn add(self, other: BigInt) -> BigInt {"
829,src/bigint.rs,964,0,0,1,2,0.0,0.0,0.0,"bigint_add!(self, self.clone(), &self.data, other, other, other.data)"
830,src/bigint.rs,965,0,0,1,2,0.0,0.0,0.0,}
831,src/bigint.rs,972,0,0,1,2,0.0,0.0,0.0,"fn add(self, other: &BigInt) -> BigInt {"
832,src/bigint.rs,973,0,0,1,2,0.0,0.0,0.0,"bigint_add!(self, self, self.data, other, other.clone(), &other.data)"
833,src/bigint.rs,974,0,0,1,2,0.0,0.0,0.0,}
834,src/bigint.rs,981,0,0,1,2,0.0,0.0,0.0,"fn add(self, other: BigInt) -> BigInt {"
835,src/bigint.rs,982,0,0,1,2,0.0,0.0,0.0,"bigint_add!(self, self, self.data, other, other, other.data)"
836,src/bigint.rs,983,0,0,1,2,0.0,0.0,0.0,}
837,src/bigint.rs,988,0,0,1,2,0.0,0.0,0.0,"fn add_assign(&mut self, other: &BigInt) {"
838,src/bigint.rs,989,0,0,1,2,0.0,0.0,0.0,"let n = mem::replace(self, BigInt::zero());"
839,src/bigint.rs,990,0,0,1,2,0.0,0.0,0.0,*self = n + other;
840,src/bigint.rs,991,0,0,1,2,0.0,0.0,0.0,}
841,src/bigint.rs,1006,0,0,1,2,0.0,0.0,0.0,"fn add(self, other: u32) -> BigInt {"
842,src/bigint.rs,1007,0,0,1,2,0.0,0.0,0.0,match self.sign {
843,src/bigint.rs,1008,0,0,1,2,0.0,0.0,0.0,"NoSign => From::from(other),"
844,src/bigint.rs,1009,0,0,1,2,0.0,0.0,0.0,"Plus => BigInt::from_biguint(Plus, self.data + other),"
845,src/bigint.rs,1010,0,0,1,2,0.0,0.0,0.0,Minus => match self.data.cmp(&From::from(other)) {
846,src/bigint.rs,1011,0,0,1,2,0.0,0.0,0.0,"Equal => Zero::zero(),"
847,src/bigint.rs,1012,0,0,1,2,0.0,0.0,0.0,"Less => BigInt::from_biguint(Plus, other - self.data),"
848,src/bigint.rs,1013,0,0,1,2,0.0,0.0,0.0,"Greater => BigInt::from_biguint(Minus, self.data - other),"
849,src/bigint.rs,1016,0,0,1,2,0.0,0.0,0.0,}
850,src/bigint.rs,1020,0,0,1,2,0.0,0.0,0.0,"fn add_assign(&mut self, other: u32) {"
851,src/bigint.rs,1021,0,0,1,2,0.0,0.0,0.0,"let n = mem::replace(self, BigInt::zero());"
852,src/bigint.rs,1022,0,0,1,2,0.0,0.0,0.0,*self = n + other;
853,src/bigint.rs,1023,0,0,1,2,0.0,0.0,0.0,}
854,src/bigint.rs,1030,0,0,1,2,0.0,0.0,0.0,"fn add(self, other: u64) -> BigInt {"
855,src/bigint.rs,1031,0,0,1,2,0.0,0.0,0.0,match self.sign {
856,src/bigint.rs,1032,0,0,1,2,0.0,0.0,0.0,"NoSign => From::from(other),"
857,src/bigint.rs,1033,0,0,1,2,0.0,0.0,0.0,"Plus => BigInt::from_biguint(Plus, self.data + other),"
858,src/bigint.rs,1034,0,0,1,2,0.0,0.0,0.0,Minus => match self.data.cmp(&From::from(other)) {
859,src/bigint.rs,1035,0,0,1,2,0.0,0.0,0.0,"Equal => Zero::zero(),"
860,src/bigint.rs,1036,0,0,1,2,0.0,0.0,0.0,"Less => BigInt::from_biguint(Plus, other - self.data),"
861,src/bigint.rs,1037,0,0,1,2,0.0,0.0,0.0,"Greater => BigInt::from_biguint(Minus, self.data - other),"
862,src/bigint.rs,1040,0,0,1,2,0.0,0.0,0.0,}
863,src/bigint.rs,1044,0,0,1,2,0.0,0.0,0.0,"fn add_assign(&mut self, other: u64) {"
864,src/bigint.rs,1045,0,0,1,2,0.0,0.0,0.0,"let n = mem::replace(self, BigInt::zero());"
865,src/bigint.rs,1046,0,0,1,2,0.0,0.0,0.0,*self = n + other;
866,src/bigint.rs,1047,0,0,1,2,0.0,0.0,0.0,}
867,src/bigint.rs,1055,0,0,1,2,0.0,0.0,0.0,"fn add(self, other: u128) -> BigInt {"
868,src/bigint.rs,1056,0,0,1,2,0.0,0.0,0.0,match self.sign {
869,src/bigint.rs,1057,0,0,1,2,0.0,0.0,0.0,"NoSign => From::from(other),"
870,src/bigint.rs,1058,0,0,1,2,0.0,0.0,0.0,"Plus => BigInt::from_biguint(Plus, self.data + other),"
871,src/bigint.rs,1059,0,0,1,2,0.0,0.0,0.0,Minus => match self.data.cmp(&From::from(other)) {
872,src/bigint.rs,1060,0,0,1,2,0.0,0.0,0.0,"Equal => Zero::zero(),"
873,src/bigint.rs,1061,0,0,1,2,0.0,0.0,0.0,"Less => BigInt::from_biguint(Plus, other - self.data),"
874,src/bigint.rs,1062,0,0,1,2,0.0,0.0,0.0,"Greater => BigInt::from_biguint(Minus, self.data - other),"
875,src/bigint.rs,1065,0,0,1,2,0.0,0.0,0.0,}
876,src/bigint.rs,1070,0,0,1,2,0.0,0.0,0.0,"fn add_assign(&mut self, other: u128) {"
877,src/bigint.rs,1071,0,0,1,2,0.0,0.0,0.0,"let n = mem::replace(self, BigInt::zero());"
878,src/bigint.rs,1072,0,0,1,2,0.0,0.0,0.0,*self = n + other;
879,src/bigint.rs,1073,0,0,1,2,0.0,0.0,0.0,}
880,src/bigint.rs,1085,0,0,1,2,0.0,0.0,0.0,"fn add(self, other: i32) -> BigInt {"
881,src/bigint.rs,1086,0,0,1,2,0.0,0.0,0.0,if other >= 0 {
882,src/bigint.rs,1087,0,0,1,2,0.0,0.0,0.0,self + other as u32
883,src/bigint.rs,1089,0,0,1,2,0.0,0.0,0.0,self - i32_abs_as_u32(other)
884,src/bigint.rs,1091,0,0,1,2,0.0,0.0,0.0,}
885,src/bigint.rs,1095,0,0,1,2,0.0,0.0,0.0,"fn add_assign(&mut self, other: i32) {"
886,src/bigint.rs,1096,0,0,1,2,0.0,0.0,0.0,if other >= 0 {
887,src/bigint.rs,1098,0,0,1,2,0.0,0.0,0.0,} else {
888,src/bigint.rs,1099,0,0,1,2,0.0,0.0,0.0,*self -= i32_abs_as_u32(other);
889,src/bigint.rs,1101,0,0,1,2,0.0,0.0,0.0,}
890,src/bigint.rs,1108,0,0,1,2,0.0,0.0,0.0,"fn add(self, other: i64) -> BigInt {"
891,src/bigint.rs,1109,0,0,1,2,0.0,0.0,0.0,if other >= 0 {
892,src/bigint.rs,1110,0,0,1,2,0.0,0.0,0.0,self + other as u64
893,src/bigint.rs,1112,0,0,1,2,0.0,0.0,0.0,self - i64_abs_as_u64(other)
894,src/bigint.rs,1114,0,0,1,2,0.0,0.0,0.0,}
895,src/bigint.rs,1118,0,0,1,2,0.0,0.0,0.0,"fn add_assign(&mut self, other: i64) {"
896,src/bigint.rs,1119,0,0,1,2,0.0,0.0,0.0,if other >= 0 {
897,src/bigint.rs,1121,0,0,1,2,0.0,0.0,0.0,} else {
898,src/bigint.rs,1122,0,0,1,2,0.0,0.0,0.0,*self -= i64_abs_as_u64(other);
899,src/bigint.rs,1124,0,0,1,2,0.0,0.0,0.0,}
900,src/bigint.rs,1132,0,0,1,2,0.0,0.0,0.0,"fn add(self, other: i128) -> BigInt {"
901,src/bigint.rs,1133,0,0,1,2,0.0,0.0,0.0,if other >= 0 {
902,src/bigint.rs,1134,0,0,1,2,0.0,0.0,0.0,self + other as u128
903,src/bigint.rs,1136,0,0,1,2,0.0,0.0,0.0,self - i128_abs_as_u128(other)
904,src/bigint.rs,1138,0,0,1,2,0.0,0.0,0.0,}
905,src/bigint.rs,1143,0,0,1,2,0.0,0.0,0.0,"fn add_assign(&mut self, other: i128) {"
906,src/bigint.rs,1144,0,0,1,2,0.0,0.0,0.0,if other >= 0 {
907,src/bigint.rs,1146,0,0,1,2,0.0,0.0,0.0,} else {
908,src/bigint.rs,1147,0,0,1,2,0.0,0.0,0.0,*self -= i128_abs_as_u128(other);
909,src/bigint.rs,1149,0,0,1,2,0.0,0.0,0.0,}
910,src/bigint.rs,1176,0,0,1,2,0.0,0.0,0.0,"fn sub(self, other: &BigInt) -> BigInt {"
911,src/bigint.rs,1177,0,0,1,2,0.0,0.0,0.0,bigint_sub!(
912,src/bigint.rs,1179,0,0,1,2,0.0,0.0,0.0,"self.clone(),"
913,src/bigint.rs,1180,0,0,1,2,0.0,0.0,0.0,"&self.data,"
914,src/bigint.rs,1182,0,0,1,2,0.0,0.0,0.0,"other.clone(),"
915,src/bigint.rs,1183,0,0,1,2,0.0,0.0,0.0,&other.data
916,src/bigint.rs,1185,0,0,1,2,0.0,0.0,0.0,}
917,src/bigint.rs,1192,0,0,1,2,0.0,0.0,0.0,"fn sub(self, other: BigInt) -> BigInt {"
918,src/bigint.rs,1193,0,0,1,2,0.0,0.0,0.0,"bigint_sub!(self, self.clone(), &self.data, other, other, other.data)"
919,src/bigint.rs,1194,0,0,1,2,0.0,0.0,0.0,}
920,src/bigint.rs,1201,0,0,1,2,0.0,0.0,0.0,"fn sub(self, other: &BigInt) -> BigInt {"
921,src/bigint.rs,1202,0,0,1,2,0.0,0.0,0.0,"bigint_sub!(self, self, self.data, other, other.clone(), &other.data)"
922,src/bigint.rs,1203,0,0,1,2,0.0,0.0,0.0,}
923,src/bigint.rs,1210,0,0,1,2,0.0,0.0,0.0,"fn sub(self, other: BigInt) -> BigInt {"
924,src/bigint.rs,1211,0,0,1,2,0.0,0.0,0.0,"bigint_sub!(self, self, self.data, other, other, other.data)"
925,src/bigint.rs,1212,0,0,1,2,0.0,0.0,0.0,}
926,src/bigint.rs,1217,0,0,1,2,0.0,0.0,0.0,"fn sub_assign(&mut self, other: &BigInt) {"
927,src/bigint.rs,1218,0,0,1,2,0.0,0.0,0.0,"let n = mem::replace(self, BigInt::zero());"
928,src/bigint.rs,1219,0,0,1,2,0.0,0.0,0.0,*self = n - other;
929,src/bigint.rs,1220,0,0,1,2,0.0,0.0,0.0,}
930,src/bigint.rs,1235,0,0,1,2,0.0,0.0,0.0,"fn sub(self, other: u32) -> BigInt {"
931,src/bigint.rs,1236,0,0,1,2,0.0,0.0,0.0,match self.sign {
932,src/bigint.rs,1237,0,0,1,2,0.0,0.0,0.0,"NoSign => BigInt::from_biguint(Minus, From::from(other)),"
933,src/bigint.rs,1238,0,0,1,2,0.0,0.0,0.0,"Minus => BigInt::from_biguint(Minus, self.data + other),"
934,src/bigint.rs,1239,0,0,1,2,0.0,0.0,0.0,Plus => match self.data.cmp(&From::from(other)) {
935,src/bigint.rs,1240,0,0,1,2,0.0,0.0,0.0,"Equal => Zero::zero(),"
936,src/bigint.rs,1241,0,0,1,2,0.0,0.0,0.0,"Greater => BigInt::from_biguint(Plus, self.data - other),"
937,src/bigint.rs,1242,0,0,1,2,0.0,0.0,0.0,"Less => BigInt::from_biguint(Minus, other - self.data),"
938,src/bigint.rs,1245,0,0,1,2,0.0,0.0,0.0,}
939,src/bigint.rs,1249,0,0,1,2,0.0,0.0,0.0,"fn sub_assign(&mut self, other: u32) {"
940,src/bigint.rs,1250,0,0,1,2,0.0,0.0,0.0,"let n = mem::replace(self, BigInt::zero());"
941,src/bigint.rs,1251,0,0,1,2,0.0,0.0,0.0,*self = n - other;
942,src/bigint.rs,1252,0,0,1,2,0.0,0.0,0.0,}
943,src/bigint.rs,1259,0,0,1,2,0.0,0.0,0.0,"fn sub(self, other: BigInt) -> BigInt {"
944,src/bigint.rs,1260,0,0,1,2,0.0,0.0,0.0,-(other - self)
