rank,file,line,ef,ep,nf,np,tarantula,ochiai,dstar2,text
611,src/huffman/mod.rs,222,1,0,0,2,1.0,1.0,inf,fast_mut!((offset)[fast_inner!((code_lengths)[symbol as usize]) as usize]) -= 1;
612,src/huffman/mod.rs,223,1,0,0,2,1.0,1.0,inf,fast_mut!((sorted)[index as usize]) = symbol;
613,src/huffman/mod.rs,225,1,0,0,2,1.0,1.0,inf,if symbol == 0 {
614,src/huffman/mod.rs,226,1,0,0,2,1.0,1.0,inf,break;
615,src/huffman/mod.rs,227,1,0,0,2,1.0,1.0,inf,}
616,src/huffman/mod.rs,233,1,0,0,2,1.0,1.0,inf,if fast!((offset)[0]) == 0 {
617,src/huffman/mod.rs,234,1,0,0,2,1.0,1.0,inf,let code: HuffmanCode = HuffmanCode {
618,src/huffman/mod.rs,238,1,0,0,2,1.0,1.0,inf,for val in fast_mut!((table)[0 ; table_size as usize]).iter_mut() {
619,src/huffman/mod.rs,241,1,0,0,2,1.0,1.0,inf,return;
620,src/huffman/mod.rs,271,1,0,0,2,1.0,1.0,inf,}
621,src/huffman/mod.rs,273,1,0,0,2,1.0,1.0,inf,"pub fn BrotliBuildHuffmanTable(mut root_table: &mut [HuffmanCode],"
622,src/huffman/mod.rs,279,1,0,0,2,1.0,1.0,inf,let mut code: HuffmanCode = HuffmanCode {
623,src/huffman/mod.rs,283,1,0,0,2,1.0,1.0,inf,let mut max_length: i32 = -1;
624,src/huffman/mod.rs,285,1,0,0,2,1.0,1.0,inf,assert!(root_bits as isize <= BROTLI_REVERSE_BITS_MAX as isize);
625,src/huffman/mod.rs,286,1,0,0,2,1.0,1.0,inf,assert!(BROTLI_HUFFMAN_MAX_CODE_LENGTH as isize - root_bits as isize <=
626,src/huffman/mod.rs,289,1,0,0,2,1.0,1.0,inf,while fast!((symbol_lists)[((symbol_lists_offset as isize) + max_length as isize) as usize]) ==
627,src/huffman/mod.rs,290,1,0,0,2,1.0,1.0,inf,0xFFFF {
628,src/huffman/mod.rs,293,1,0,0,2,1.0,1.0,inf,max_length += BROTLI_HUFFMAN_MAX_CODE_LENGTH as i32 + 1;
629,src/huffman/mod.rs,295,1,0,0,2,1.0,1.0,inf,let mut table_free_offset: u32 = 0;
630,src/huffman/mod.rs,296,1,0,0,2,1.0,1.0,inf,let mut table_bits: i32 = root_bits;      /* key length of current table */
631,src/huffman/mod.rs,297,1,0,0,2,1.0,1.0,inf,let mut table_size: i32 = 1 << table_bits;/* size of current table */
632,src/huffman/mod.rs,298,1,0,0,2,1.0,1.0,inf,let mut total_size: i32 = table_size;     /* sum of root table size and 2nd level table sizes */
633,src/huffman/mod.rs,303,1,0,0,2,1.0,1.0,inf,if table_bits > max_length {
634,src/huffman/mod.rs,307,1,0,0,2,1.0,1.0,inf,let mut key: u32 = 0; /* prefix code */
635,src/huffman/mod.rs,308,1,0,0,2,1.0,1.0,inf,let mut key_step: u32 = BROTLI_REVERSE_BITS_LOWEST; /* prefix code addend */
636,src/huffman/mod.rs,309,1,0,0,2,1.0,1.0,inf,let mut bits: i32 = 1;
637,src/huffman/mod.rs,310,1,0,0,2,1.0,1.0,inf,let mut step: i32 = 2; /* step size to replicate values in current table */
638,src/huffman/mod.rs,312,1,0,0,2,1.0,1.0,inf,code.bits = bits as u8;
639,src/huffman/mod.rs,313,1,0,0,2,1.0,1.0,inf,let mut symbol: i32 = bits - (BROTLI_HUFFMAN_MAX_CODE_LENGTH as i32 + 1);
640,src/huffman/mod.rs,314,1,0,0,2,1.0,1.0,inf,let mut bits_count: i32 = fast!((count)[bits as usize]) as i32;
641,src/huffman/mod.rs,315,1,0,0,2,1.0,1.0,inf,while bits_count != 0 {
642,src/huffman/mod.rs,316,1,0,0,2,1.0,1.0,inf,symbol =
643,src/huffman/mod.rs,317,1,0,0,2,1.0,1.0,inf,fast!((symbol_lists)[(symbol_lists_offset as isize + symbol as isize) as usize]) as i32;
644,src/huffman/mod.rs,318,1,0,0,2,1.0,1.0,inf,code.value = symbol as u16;
645,src/huffman/mod.rs,319,1,0,0,2,1.0,1.0,inf,"ReplicateValue(&mut root_table,"
646,src/huffman/mod.rs,320,1,0,0,2,1.0,1.0,inf,"table_free_offset + BrotliReverseBits(key),"
647,src/huffman/mod.rs,321,1,0,0,2,1.0,1.0,inf,"step,"
648,src/huffman/mod.rs,322,1,0,0,2,1.0,1.0,inf,"table_size,"
649,src/huffman/mod.rs,323,1,0,0,2,1.0,1.0,inf,code);
650,src/huffman/mod.rs,327,1,0,0,2,1.0,1.0,inf,step <<= 1;
651,src/huffman/mod.rs,328,1,0,0,2,1.0,1.0,inf,key_step >>= 1;
652,src/huffman/mod.rs,329,1,0,0,2,1.0,1.0,inf,bits += 1;
653,src/huffman/mod.rs,330,1,0,0,2,1.0,1.0,inf,if !(bits <= table_bits) {
654,src/huffman/mod.rs,331,1,0,0,2,1.0,1.0,inf,break;
655,src/huffman/mod.rs,332,1,0,0,2,1.0,1.0,inf,}
656,src/huffman/mod.rs,337,1,0,0,2,1.0,1.0,inf,while total_size != table_size {
657,src/huffman/mod.rs,338,1,0,0,2,1.0,1.0,inf,for index in 0..table_size {
658,src/huffman/mod.rs,340,1,0,0,2,1.0,1.0,inf,fast_mut!((root_table)[table_free_offset as usize + table_size as usize + index as usize]) =
659,src/huffman/mod.rs,341,1,0,0,2,1.0,1.0,inf,fast!((root_table)[table_free_offset as usize + index as usize]);
660,src/huffman/mod.rs,343,1,0,0,2,1.0,1.0,inf,table_size <<= 1;
661,src/huffman/mod.rs,347,1,0,0,2,1.0,1.0,inf,key_step = BROTLI_REVERSE_BITS_LOWEST >> (root_bits - 1);
662,src/huffman/mod.rs,348,1,0,0,2,1.0,1.0,inf,let mut sub_key: u32 = BROTLI_REVERSE_BITS_LOWEST << 1;       /* 2nd level table prefix code */
663,src/huffman/mod.rs,349,1,0,0,2,1.0,1.0,inf,let mut sub_key_step: u32 = BROTLI_REVERSE_BITS_LOWEST;   /* 2nd level table prefix code addend */
664,src/huffman/mod.rs,351,1,0,0,2,1.0,1.0,inf,step = 2;
665,src/huffman/mod.rs,353,1,0,0,2,1.0,1.0,inf,let mut len: i32 = root_bits + 1; /* current code length */
666,src/huffman/mod.rs,354,1,0,0,2,1.0,1.0,inf,while len <= max_length {
667,src/huffman/mod.rs,385,1,0,0,2,1.0,1.0,inf,total_size as u32
668,src/huffman/mod.rs,386,1,0,0,2,1.0,1.0,inf,}
669,src/huffman/mod.rs,390,1,0,0,2,1.0,1.0,inf,"pub fn BrotliBuildSimpleHuffmanTable(table: &mut [HuffmanCode],"
670,src/huffman/mod.rs,395,1,0,0,2,1.0,1.0,inf,let mut table_size: u32 = 1;
671,src/huffman/mod.rs,396,1,0,0,2,1.0,1.0,inf,let goal_size: u32 = 1u32 << root_bits;
672,src/huffman/mod.rs,397,1,0,0,2,1.0,1.0,inf,assert!(num_symbols <= 4);
673,src/huffman/mod.rs,398,1,0,0,2,1.0,1.0,inf,if num_symbols == 0 {
674,src/huffman/mod.rs,399,1,0,0,2,1.0,1.0,inf,fast_mut!((table)[0]).bits = 0;
675,src/huffman/mod.rs,400,1,0,0,2,1.0,1.0,inf,fast_mut!((table)[0]).value = fast!((val)[0]);
676,src/huffman/mod.rs,401,1,0,0,2,1.0,1.0,inf,} else if num_symbols == 1 {
677,src/huffman/mod.rs,402,1,0,0,2,1.0,1.0,inf,fast_mut!((table)[0]).bits = 1;
678,src/huffman/mod.rs,403,1,0,0,2,1.0,1.0,inf,fast_mut!((table)[1]).bits = 1;
679,src/huffman/mod.rs,404,1,0,0,2,1.0,1.0,inf,if fast!((val)[1]) > fast!((val)[0]) {
680,src/huffman/mod.rs,405,1,0,0,2,1.0,1.0,inf,fast_mut!((table)[0]).value = fast!((val)[0]);
681,src/huffman/mod.rs,406,1,0,0,2,1.0,1.0,inf,fast_mut!((table)[1]).value = fast!((val)[1]);
682,src/huffman/mod.rs,407,1,0,0,2,1.0,1.0,inf,} else {
683,src/huffman/mod.rs,408,1,0,0,2,1.0,1.0,inf,fast_mut!((table)[0]).value = fast!((val)[1]);
684,src/huffman/mod.rs,409,1,0,0,2,1.0,1.0,inf,fast_mut!((table)[1]).value = fast!((val)[0]);
685,src/huffman/mod.rs,411,1,0,0,2,1.0,1.0,inf,table_size = 2;
686,src/huffman/mod.rs,412,1,0,0,2,1.0,1.0,inf,} else if num_symbols == 2 {
687,src/huffman/mod.rs,413,1,0,0,2,1.0,1.0,inf,fast_mut!((table)[0]).bits = 1;
688,src/huffman/mod.rs,414,1,0,0,2,1.0,1.0,inf,fast_mut!((table)[0]).value = fast!((val)[0]);
689,src/huffman/mod.rs,415,1,0,0,2,1.0,1.0,inf,fast_mut!((table)[2]).bits = 1;
690,src/huffman/mod.rs,416,1,0,0,2,1.0,1.0,inf,fast_mut!((table)[2]).value = fast!((val)[0]);
691,src/huffman/mod.rs,417,1,0,0,2,1.0,1.0,inf,if fast!((val)[2]) > fast!((val)[1]) {
692,src/huffman/mod.rs,420,1,0,0,2,1.0,1.0,inf,} else {
693,src/huffman/mod.rs,421,1,0,0,2,1.0,1.0,inf,fast_mut!((table)[1]).value = fast!((val)[2]);
694,src/huffman/mod.rs,422,1,0,0,2,1.0,1.0,inf,fast_mut!((table)[3]).value = fast!((val)[1]);
695,src/huffman/mod.rs,424,1,0,0,2,1.0,1.0,inf,fast_mut!((table)[1]).bits = 2;
696,src/huffman/mod.rs,425,1,0,0,2,1.0,1.0,inf,fast_mut!((table)[3]).bits = 2;
697,src/huffman/mod.rs,426,1,0,0,2,1.0,1.0,inf,table_size = 4;
698,src/huffman/mod.rs,464,1,0,0,2,1.0,1.0,inf,while table_size != goal_size {
699,src/huffman/mod.rs,465,1,0,0,2,1.0,1.0,inf,for index in 0..table_size {
700,src/huffman/mod.rs,466,1,0,0,2,1.0,1.0,inf,fast_mut!((table)[(table_size + index) as usize]) = fast!((table)[index as usize]);
701,src/huffman/mod.rs,468,1,0,0,2,1.0,1.0,inf,table_size <<= 1;
702,src/huffman/mod.rs,470,1,0,0,2,1.0,1.0,inf,goal_size
703,src/huffman/mod.rs,471,1,0,0,2,1.0,1.0,inf,}
704,src/lib.rs,277,1,0,0,2,1.0,1.0,inf,match w.write(&output_buffer[total_written..output_offset]) {
705,src/lib.rs,282,1,0,0,2,1.0,1.0,inf,Ok(cur_written) => {
706,src/lib.rs,283,1,0,0,2,1.0,1.0,inf,"assert_eq!(cur_written == 0, false); // not allowed by the contract"
707,src/lib.rs,288,1,0,0,2,1.0,1.0,inf,output_offset = 0;
708,src/lib.rs,289,1,0,0,2,1.0,1.0,inf,available_out = output_buffer.len()
709,src/lib.rs,463,1,0,0,2,1.0,1.0,inf,fn manual_bit_window_overflow() {
710,src/lib.rs,465,1,0,0,2,1.0,1.0,inf,let failing = vec![
711,src/lib.rs,471,1,0,0,2,1.0,1.0,inf,"let result = BrotliDecompress(&mut failing.as_slice(), &mut io::sink());"
712,src/lib.rs,473,1,0,0,2,1.0,1.0,inf,let _ = result;
713,src/lib.rs,474,1,0,0,2,1.0,1.0,inf,}
714,src/bit_reader/mod.rs,26,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,pub fn BitMask(n: u32) -> u32 {
715,src/bit_reader/mod.rs,27,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,if false {
716,src/bit_reader/mod.rs,32,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,fast!((kBitMask)[n as usize])
717,src/bit_reader/mod.rs,34,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,}
718,src/bit_reader/mod.rs,88,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,pub fn BrotliGetAvailableBits(br: &BrotliBitReader) -> u32 {
719,src/bit_reader/mod.rs,89,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,((::core::mem::size_of::<reg_t>() as u32) << 3) - br.bit_pos_
720,src/bit_reader/mod.rs,90,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,}
721,src/bit_reader/mod.rs,232,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,"pub fn BrotliPullByte(br: &mut BrotliBitReader, input: &[u8]) -> bool {"
722,src/bit_reader/mod.rs,233,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,if br.avail_in == 0 {
723,src/bit_reader/mod.rs,235,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,}
724,src/bit_reader/mod.rs,236,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,br.val_ >>= 8;
725,src/bit_reader/mod.rs,237,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,if ::core::mem::size_of::<reg_t>() == 8 {
726,src/bit_reader/mod.rs,242,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,br.bit_pos_ -= 8;
727,src/bit_reader/mod.rs,243,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,br.avail_in -= 1;
728,src/bit_reader/mod.rs,244,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,br.next_in += 1;
729,src/bit_reader/mod.rs,245,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,true
730,src/bit_reader/mod.rs,246,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,}
731,src/bit_reader/mod.rs,251,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,pub fn BrotliGetBitsUnmasked(br: &BrotliBitReader) -> reg_t {
732,src/bit_reader/mod.rs,252,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,br.val_ >> br.bit_pos_
733,src/bit_reader/mod.rs,253,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,}
734,src/bit_reader/mod.rs,278,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,"pub fn BrotliSafeGetBits(br: &mut BrotliBitReader,"
735,src/bit_reader/mod.rs,283,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,while BrotliGetAvailableBits(br) < n_bits {
736,src/bit_reader/mod.rs,284,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,"if !BrotliPullByte(br, input) {"
737,src/bit_reader/mod.rs,286,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,}
738,src/bit_reader/mod.rs,288,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,*val = (BrotliGetBitsUnmasked(br) as u32) & BitMask(n_bits);
739,src/bit_reader/mod.rs,289,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,true
740,src/bit_reader/mod.rs,290,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,}
741,src/bit_reader/mod.rs,294,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,"pub fn BrotliDropBits(br: &mut BrotliBitReader, n_bits: u32) {"
742,src/bit_reader/mod.rs,295,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,br.bit_pos_ += n_bits;
743,src/bit_reader/mod.rs,296,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,}
744,src/bit_reader/mod.rs,314,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,"pub fn BrotliTakeBits(br: &mut BrotliBitReader, n_bits: u32, val: &mut u32) {"
745,src/bit_reader/mod.rs,315,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,*val = (BrotliGetBitsUnmasked(br) as u32) & BitMask(n_bits);
746,src/bit_reader/mod.rs,320,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,"BrotliDropBits(br, n_bits);"
747,src/bit_reader/mod.rs,321,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,}
748,src/bit_reader/mod.rs,365,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,"pub fn BrotliSafeReadBits(br: &mut BrotliBitReader,"
749,src/bit_reader/mod.rs,370,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,while BrotliGetAvailableBits(br) < n_bits {
750,src/bit_reader/mod.rs,371,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,"if !BrotliPullByte(br, input) {"
751,src/bit_reader/mod.rs,373,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,}
752,src/bit_reader/mod.rs,375,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,"BrotliTakeBits(br, n_bits, val);"
753,src/bit_reader/mod.rs,376,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,true
754,src/bit_reader/mod.rs,377,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,}
755,src/bit_reader/mod.rs,432,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,"pub fn BrotliWarmupBitReader(br: &mut BrotliBitReader, input: &[u8]) -> bool {"
756,src/bit_reader/mod.rs,433,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,let _aligned_read_mask: usize = (::core::mem::size_of::<reg_t>() >> 1) - 1;
757,src/bit_reader/mod.rs,437,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,"if BrotliGetAvailableBits(br) == 0 && !BrotliPullByte(br, input) {"
758,src/bit_reader/mod.rs,439,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,}
759,src/bit_reader/mod.rs,448,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,true
760,src/bit_reader/mod.rs,449,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,}
761,src/decode.rs,80,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,fn is_fatal(e: BrotliDecoderErrorCode) -> bool {
762,src/decode.rs,81,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,(e as i64) < 0
763,src/decode.rs,82,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,}
764,src/decode.rs,134,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,"pub fn BROTLI_DISTANCE_ALPHABET_SIZE(NPOSTFIX: u32, NDIRECT:u32, MAXNBITS: u32) -> u32 {"
765,src/decode.rs,135,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,NUM_DISTANCE_SHORT_CODES + (NDIRECT) +
766,src/decode.rs,137,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,}
767,src/decode.rs,152,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,"fn DecodeWindowBits(s_large_window: &mut bool,"
768,src/decode.rs,155,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,let mut n: u32 = 0;
769,src/decode.rs,156,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,let large_window = *s_large_window;
770,src/decode.rs,157,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,*s_large_window = false;
771,src/decode.rs,158,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,"bit_reader::BrotliTakeBits(br, 1, &mut n);"
772,src/decode.rs,159,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,if (n == 0) {
773,src/decode.rs,187,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,}
774,src/decode.rs,193,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,"fn DecodeVarLenUint8(substate_decode_uint8: &mut state::BrotliRunningDecodeUint8State,"
775,src/decode.rs,198,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,let mut bits: u32 = 0;
776,src/decode.rs,200,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,match *substate_decode_uint8 {
777,src/decode.rs,202,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,"if !bit_reader::BrotliSafeReadBits(&mut br, 1, &mut bits, input) {"
778,src/decode.rs,205,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,}
779,src/decode.rs,206,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,if (bits == 0) {
780,src/decode.rs,207,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,*value = 0;
781,src/decode.rs,208,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,return BrotliDecoderErrorCode::BROTLI_DECODER_SUCCESS;
782,src/decode.rs,241,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,}
783,src/decode.rs,243,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,"fn DecodeMetaBlockLength<AllocU8: alloc::Allocator<u8>,"
784,src/decode.rs,249,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,let mut bits: u32 = 0;
785,src/decode.rs,251,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,match s.substate_metablock_header {
786,src/decode.rs,253,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,"if !bit_reader::BrotliSafeReadBits(&mut s.br, 1, &mut bits, input) {"
787,src/decode.rs,255,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,}
788,src/decode.rs,256,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,s.is_last_metablock = bits as u8;
789,src/decode.rs,257,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,s.meta_block_remaining_len = 0;
790,src/decode.rs,258,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,s.is_uncompressed = 0;
791,src/decode.rs,259,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,s.is_metadata = 0;
792,src/decode.rs,260,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,if (s.is_last_metablock == 0) {
793,src/decode.rs,261,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,s.substate_metablock_header =
794,src/decode.rs,263,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,continue;
795,src/decode.rs,283,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,"if !bit_reader::BrotliSafeReadBits(&mut s.br, 2, &mut bits, input) {"
796,src/decode.rs,285,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,}
797,src/decode.rs,286,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,s.size_nibbles = (bits + 4) as u8;
798,src/decode.rs,287,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,s.loop_counter = 0;
799,src/decode.rs,288,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,if (bits == 3) {
800,src/decode.rs,293,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,}
801,src/decode.rs,294,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,s.substate_metablock_header =
802,src/decode.rs,300,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,let mut i = s.loop_counter;
803,src/decode.rs,301,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,while i < s.size_nibbles as i32 {
804,src/decode.rs,302,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,"if !bit_reader::BrotliSafeReadBits(&mut s.br, 4, &mut bits, input) {"
805,src/decode.rs,305,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,}
806,src/decode.rs,306,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,if (i + 1 == s.size_nibbles as i32 && s.size_nibbles > 4 && bits == 0) {
807,src/decode.rs,308,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,}
808,src/decode.rs,309,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,s.meta_block_remaining_len |= (bits << (i * 4)) as i32;
809,src/decode.rs,310,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,i += 1;
810,src/decode.rs,312,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,s.substate_metablock_header =
811,src/decode.rs,317,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,if (s.is_last_metablock == 0 && s.is_metadata == 0) {
812,src/decode.rs,318,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,"if !bit_reader::BrotliSafeReadBits(&mut s.br, 1, &mut bits, input) {"
813,src/decode.rs,320,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,}
814,src/decode.rs,321,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,s.is_uncompressed = bits as u8;
815,src/decode.rs,323,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,s.meta_block_remaining_len += 1;
816,src/decode.rs,324,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,s.substate_metablock_header =
817,src/decode.rs,326,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,return BrotliDecoderErrorCode::BROTLI_DECODER_SUCCESS;
818,src/decode.rs,372,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,}
819,src/decode.rs,799,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,"fn ReadCodeLengthCodeLengths<AllocU8: alloc::Allocator<u8>,"
820,src/decode.rs,806,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,let mut num_codes: u32 = s.repeat;
821,src/decode.rs,807,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,let mut space: u32 = s.space;
822,src/decode.rs,808,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,let mut i = s.sub_loop_counter;
823,src/decode.rs,809,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,for code_length_code_order in
824,src/decode.rs,810,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,fast!((kCodeLengthCodeOrder)[s.sub_loop_counter as usize; CODE_LENGTH_CODES]).iter() {
825,src/decode.rs,811,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,let code_len_idx = *code_length_code_order;
826,src/decode.rs,812,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,let mut ix: u32 = 0;
827,src/decode.rs,814,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,"if !bit_reader::BrotliSafeGetBits(&mut s.br, 4, &mut ix, input) {"
828,src/decode.rs,829,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,}
829,src/decode.rs,831,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,let v: u32 = fast!((kCodeLengthPrefixValue)[ix as usize]) as u32;
830,src/decode.rs,832,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,"bit_reader::BrotliDropBits(&mut s.br,"
831,src/decode.rs,833,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,fast!((kCodeLengthPrefixLength)[ix as usize]) as u32);
832,src/decode.rs,834,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,fast_mut!((s.code_length_code_lengths)[code_len_idx as usize]) = v as u8;
833,src/decode.rs,836,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,if v != 0 {
834,src/decode.rs,844,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,}
835,src/decode.rs,845,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,i += 1;
836,src/decode.rs,847,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,if (!(num_codes == 1 || space == 0)) {
837,src/decode.rs,851,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,}
838,src/decode.rs,866,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,"fn ReadHuffmanCode<AllocU8: alloc::Allocator<u8>,"
839,src/decode.rs,878,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,alphabet_size &= 0x7ff;
840,src/decode.rs,881,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,match s.substate_huffman {
841,src/decode.rs,883,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,"if !bit_reader::BrotliSafeReadBits(&mut s.br, 2, &mut s.sub_loop_counter, input) {"
842,src/decode.rs,885,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,}
843,src/decode.rs,891,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,if (s.sub_loop_counter != 1) {
844,src/decode.rs,892,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,s.space = 32;
845,src/decode.rs,893,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,s.repeat = 0; /* num_codes */
846,src/decode.rs,894,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,let max_code_len_len = huffman::BROTLI_HUFFMAN_MAX_CODE_LENGTH_CODE_LENGTH as usize + 1;
